indicator_code,indicator_name,country_code,country,year,value
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1994,2.64231050234467
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1993,2.33639331992818
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1992,2.69463552126534
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1991,2.6557276659804
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1990,3.14556425817301
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1989,3.65047716615331
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1988,3.68343084755656
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1987,3.61724655670937
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1986,3.5037581152462
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1985,3.4916517107751
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1984,3.82567624904615
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1983,3.7317448814933
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1982,3.61442284719784
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1981,3.72450062986313
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1980,4.01455525207477
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1979,4.14209612881194
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1978,4.39621784345383
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1977,4.56866237907422
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1976,4.42021946432826
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1975,4.33388287477841
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1974,4.6024449834776
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1973,5.57025684127575
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1972,5.75501060978922
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1971,6.84733590807795
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1970,6.45202226243571
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1969,7.57811122660011
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1968,8.00279443891943
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1967,7.80740236109079
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1966,8.35524476477799
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1965,8.88930796961922
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1964,10.0494649004907
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1963,9.82753669712057
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1962,10.226675978459
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1961,
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DEU,Germany,1960,
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2025,
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2024,1.93735651100353
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2023,2.11060826102444
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2022,2.11379349777854
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2021,2.44976477508479
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2020,2.42448995316374
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2019,2.47789426856976
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2018,2.61338230006531
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2017,2.58535596957961
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2016,2.61659602218169
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2015,2.8264532546104
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2014,2.71314522772612
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2013,2.55520444365623
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2012,2.2953770520759
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2011,2.47855802251492
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2010,2.39202377355436
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2009,2.12785551760035
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2008,1.95283288231979
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2007,2.33291870708797
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2006,2.3181323361855
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2005,2.26096803903112
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2004,2.48051574585596
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2003,2.75316585351389
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2002,2.56027785812558
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2001,2.63478302252057
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,2000,2.66666981217774
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1999,2.82310215973624
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1998,2.94339891034021
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1997,3.06847695964161
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1996,2.59968921573976
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1995,2.9643354601873
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1994,3.11387920199927
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1993,2.78124607227115
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1992,3.05836724618167
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1991,2.99151018825266
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1990,3.32587225468771
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1989,3.67249701503951
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1988,3.84723341661736
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1987,3.63938749723329
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1986,3.58263614543132
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1985,3.43427383284549
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1984,3.62877701428222
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1983,4.38922864849769
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1982,4.11971647526719
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1981,4.25063829598649
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1980,4.55167723350348
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1979,4.55238944401216
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1978,4.2467830127581
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1977,4.01204883226688
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1976,3.99679337532064
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1975,3.63139574270913
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1974,4.50582522564752
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1973,5.04796772739641
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1972,4.70451815407053
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1971,4.27267767594378
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1970,4.90188260220476
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1969,4.97995087445181
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1968,5.18473533537357
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1967,5.43290537669886
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1966,6.08921266996612
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1965,6.34813662381921
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1964,6.4167215760039
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1963,6.24384084517535
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1962,5.91122960079704
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1961,
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,DNK,Denmark,1960,
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2025,
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2024,1.05196621095325
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2023,0.998478969740346
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2022,1.12192383289987
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2021,1.24030905456857
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2020,1.19054133556427
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2019,1.08647159743333
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2018,1.15787285758565
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2017,1.13373778542358
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2016,1.16015549872364
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2015,1.18446060162231
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2014,1.17447295956891
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2013,1.2001591071542
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2012,1.19773893597373
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2011,1.32947904800895
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2010,1.38892568170421
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2009,1.26720892137413
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2008,1.30406897158147
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2007,1.41389472800026
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2006,1.37493721856043
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2005,1.46728431675382
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2004,1.56504767482141
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2003,1.68070564591361
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2002,1.68627625800336
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2001,1.7121080494156
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,2000,1.91376329693013
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1999,1.85646896484351
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1998,1.95090947901212
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1997,2.11464138465278
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1996,2.13385296384968
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1995,2.54197318343052
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1994,2.38342020570696
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1993,2.124306155385
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1992,2.32592037979706
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1991,2.37108466510571
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1990,2.61841880685987
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1989,3.04714802544733
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1988,3.15693410318901
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1987,3.17449396015953
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1986,3.14728958366318
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1985,3.25493311576223
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1984,3.4710297526729
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1983,3.28954425600847
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1982,3.18664025410577
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1981,3.51418144505389
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1980,3.76803032459911
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1979,4.15540600677709
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1978,4.0736107251209
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1977,4.45739392358776
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1976,4.79255913053774
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1975,4.40327125305417
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1974,5.56582641102509
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1973,6.55201632025956
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1972,5.99143838586389
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1971,6.10179040593235
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1970,6.80607710753747
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1969,7.54096267716037
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1968,7.71877288591162
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1967,8.51459646533978
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1966,10.1597948529756
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1965,10.2901036191366
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1964,11.6020510502562
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1963,12.7898483809741
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1962,13.2352393562855
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1961,
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,FRA,France,1960,
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2025,
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2024,1.13269191503966
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2023,1.06562849121524
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2022,1.18579817518999
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2021,1.4869527942149
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2020,1.24585406565188
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2019,1.15669272987337
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2018,1.28073783430478
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2017,1.18619425511005
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2016,1.16947697032523
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2015,1.26314439690289
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2014,1.24898641105134
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2013,1.15167449760631
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2012,0.97053599589766
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2011,1.09876421808847
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2010,1.14877939138989
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2009,0.841235286211973
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2008,1.11753880751584
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2007,1.32332395397789
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2006,1.25753906679075
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2005,1.38584723575812
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2004,1.44243497726915
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2003,1.51839270962425
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2002,1.53567335306144
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2001,1.45871397612791
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,2000,1.5338261800071
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1999,1.67823965138851
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1998,1.76827539701769
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1997,2.00694208499445
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1996,2.09322549590449
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1995,2.43455290594717
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1994,2.5037289230321
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1993,2.16023171313271
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1992,2.39105936939277
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1991,2.53139649888142
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1990,2.87462690129394
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1989,3.22508175266419
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1988,3.43640132745049
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1987,3.66275885746463
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1986,3.40726372683461
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1985,3.44108943493057
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1984,3.84078050508547
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1983,3.85326629166502
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1982,3.76081188051574
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1981,3.97891720163333
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1980,4.07129405126814
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1979,4.61363797680912
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1978,4.81986507721325
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1977,5.68771460620355
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1976,6.19956102003221
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1975,5.36155809929791
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1974,6.68994860954058
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1973,7.95383174978096
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1972,7.52787373231897
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1971,7.56278623287994
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1970,8.94320369266829
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1969,9.48026548769855
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1968,9.74098023861762
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1967,10.2270367098118
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1966,11.9244926770337
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1965,12.9283679795632
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1964,14.2869020053527
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1963,14.7617134898244
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1962,14.5357401149357
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1961,
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,GBR,United Kingdom,1960,
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,IRL,Ireland,2025,
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,IRL,Ireland,2024,0.529597841240843
TM.VAL.AGRI.ZS.UN,agricultural_raw_material_imports_pct_merchandise,IRL,Ireland,2023,0.491784044878447
